2,1
3,1
4,1
5,1
8,1
1,2
2,2
3,2
4,2
6,2
9,2
1,3
2,3
3,3
4,3
5,3
6,3
8,3
9,3
1,4
3,4
4,4
5,4
7,4
8,4
9,4
